general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
13.275517573423206,0.0033050328146407466,5.497833413577275,2.911995563117474,7675,1.5782378430428503,3,44.38312469908522,0.08064516129032258,0.10026480500722196,30,-3.0,0.03851982131031376,6841,20719,3795,0.4841116995666827,201,Support,Braum
5.947661469933185,0.01611483617407485,6.247339767384311,2.9081266950794267,11599,9.422543924771096,10,131.15738678544915,1.1765652066320218,3.473150210343974,9,-1.0,0.03747197831366825,19946,22416,3247,0.5107646622123236,105,Middle,Fizz
13.043125,0.002611107290313557,5.4015,3.0174949321211377,8113,1.780875,4,17.903125,0.115875,0.19975,26,2.0,0.03709178749187651,7089,14097,1853,0.492625,117,Support,Lulu
6.781344032096289,0.0011977556377585125,5.946339017051153,2.793841278078434,10727,6.355692076228686,7,32.957873620862586,7.730566700100301,68.71075727181545,21,-2.0,0.036980512129400886,13807,23771,6519,0.5285857572718154,254,Jungle,Vi
5.4487804878048784,0.005199804959017439,5.614765985497693,2.0256473337843657,10844,5.848253131179961,7,36.02294001318391,11.328675016479895,67.85524060646011,12,-3.0,0.03516765101573542,11809,26907,9057,0.5344759393539882,77,Jungle,Udyr
4.638477801268499,0.03254263430511241,6.5270877378435515,3.179187528926663,11646,6.775766384778013,9,149.40605179704016,2.9450317124735728,4.809725158562368,10,6.0,0.03508883096731518,18128,25928,4597,0.5101744186046512,24,Top,Jax
6.983671843886897,0.024316757683216044,7.227133943979822,,11173,7.926058675162618,8,134.71631488118945,1.9733174034249303,4.887694145758662,18,14.0,0.03492655439703822,20850,25777,5881,0.47696800743395723,517,Middle,Sylas
9.93909574468085,0.008109192040411502,6.201063829787234,3.958904109589041,9576,3.738563829787234,6,44.083510638297874,0.5738031914893617,0.9933510638297872,6,2.0,0.03486628024236392,18866,15244,1467,0.5324468085106383,143,Support,Zyra
5.552671755725191,0.006151827504642269,5.832338653712699,2.4196708584037347,11756,6.113671061762664,7,169.2120749479528,2.678140180430257,3.5798750867453157,8,1.0,0.03340579110987128,18105,31927,7181,0.4895211658570437,58,Top,Renekton
6.661319570372437,0.005638724444337977,5.830380806249128,1.8650139410837678,10851,7.046868461431162,8,26.923559771237272,8.295020225972939,69.97447342725624,14,33.0,0.03323887806615784,14106,29050,11703,0.5007671920769982,421,Jungle,Rek'Sai
