general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
12.604336319218241,0.000990355650242322,4.85342019543974,8.112392572109318,7917,1.7492365635179152,4,14.053440553745927,0.07023615635179153,0.07797231270358307,13,2.0,0.06087124447120275,7901,12658,6169,0.5182715798045603,40,Support,Janna
12.823212083847102,0.004078117270914421,4.9868988902589395,6.402611830796965,7505,1.1279798602548294,3,12.309083436087136,0.04387587340731607,0.06941019317714756,8,0.0,0.06030119617200174,6694,11907,17218,0.5140772708590218,16,Support,Soraka
6.227926641774654,0.0012407844773369657,5.305293213265979,4.75684110656147,12538,7.621238743685482,8,178.46661541840544,2.5209751811992094,8.694871513287943,10,2.0,0.05642238926656883,18874,18471,3260,0.4911596749396003,18,ADC,Tristana
11.889951581086736,0.004921830061579674,5.7165999163129895,5.17630668019863,7719,2.042202163906988,4,46.883734831729335,0.04979377129535537,0.06216749357403312,20,0.0,0.05182792389855205,6802,19279,3203,0.4993723474206468,89,Support,Leona
11.275158466646545,0.009116125654342127,5.274011469966798,5.795441787870629,7672,2.293932991246604,5,40.590522185330514,0.1358889224268035,0.12140054331421672,12,1.0,0.05131983737100333,8457,19315,2951,0.521159070329007,53,Support,Blitzcrank
7.214109369213677,0.0049848245294261614,5.095235156153561,7.551697717652644,11273,6.4858042217010246,9,165.7257128749537,1.0986915195654858,4.125354894457474,4,0.0,0.0501952312155144,20374,18807,3943,0.5251820762868782,103,Middle,Ahri
4.207536592961694,0.015526070931770795,6.11186546247275,5.770869093865751,11650,7.743693553410153,8,42.01058860168172,9.387169106197446,75.89878542510121,7,7.0,0.049739812193870116,15556,27040,9944,0.520460915602616,11,Jungle,Master Yi
5.265679660169915,0.07440163000767293,6.862006496751624,11.260401403891368,12130,6.546101949025488,10,187.18322088955523,4.206959020489755,6.476261869065468,3,-2.0,0.049594202030487256,18221,22518,4600,0.4838830584707646,157,Middle,Yasuo
11.521921998470559,0.0057211369158941235,5.4720876879938825,4.6174192983224565,7279,1.7269946469538617,4,41.50395105786388,0.046074432832016315,0.06054040275299516,24,-3.0,0.04861520603838118,6758,20496,7922,0.47680346673464186,12,Support,Alistar
6.800588950771398,0.00886724587153879,5.467511682990845,4.138898497001181,10224,5.355739069201715,7,30.06465655207733,9.403687343960053,67.31796940016645,19,-10.0,0.04839524174901558,13134,27646,12558,0.49843159848921326,5,Jungle,Xin Zhao
6.3164080554638495,0.03405109161151208,6.248464839881149,8.1092600125735,13103,7.296467481016837,9,178.1953119841532,2.4151865302079893,7.945130406074612,3,0.0,0.046920551583691246,21034,19016,2403,0.5045889732585012,119,ADC,Draven
