general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
5.617545280518333,0.011685814398153424,5.648873509056104,2.696390389153745,11203,7.720438816080106,10,30.22507730820203,9.80374760712708,74.27547489324105,7,-2.0,0.07370746028903397,15984,28478,12380,0.4934472095420409,121,Jungle,Kha'Zix
7.989852024059928,0.0015923278829681968,5.871618878925422,3.8031894220671294,12607,7.323960293737776,10,174.11052068342005,2.2828886674785047,7.8422451012952505,5,-1.0,0.07353108770330333,20818,18711,3661,0.5289863094579136,222,ADC,Jinx
4.647271904007245,0.02798173684486629,6.783903101652705,2.9281676793041904,11877,7.789412119840012,11,41.605727869594745,9.284129499660404,76.76303675194325,2,0.0,0.07191117333897726,16039,28279,9546,0.5111689683797449,11,Jungle,Master Yi
8.336100717181166,0.0050230007941288735,6.107187402556907,3.6518397149706394,12118,7.38240567508575,9,162.9952837542875,1.327564702213907,4.393163392578734,11,-3.0,0.06961561630008303,21760,19489,3147,0.5100171499844091,21,ADC,Miss Fortune
5.61066489049093,0.06316128413714009,7.1749794303177525,4.096643005028098,12574,7.65971868510755,9,178.63409473807937,4.125651373271167,6.522195666653607,1,1.0,0.06925473085543417,20308,23167,3676,0.5086000861967637,157,Middle,Yasuo
8.658476958806991,0.03489328101851098,6.304241535264637,,10060,6.261907672248706,8,44.82361569490283,0.3289736381045512,0.4343397302693232,1,1.0,0.06659557494749524,10209,21364,7376,0.4847003218840403,555,Support,Pyke
10.689755849870943,0.005053300699882599,5.928743705835061,4.184923873297166,9387,4.321330343164219,7,41.43439258663733,0.40600008462742776,0.8434392586637329,8,-2.0,0.06412635874726623,17056,13023,1009,0.510345703042356,99,Support,Lux
5.9797288573273075,0.030662600147972077,5.939832149774047,3.12718631022375,11422,6.475317409081128,9,45.45638046051216,8.443339789111254,70.11035076393372,3,-2.0,0.06304641583771552,14366,26843,8597,0.5248117064772971,24,Jungle,Jax
14.466950959488273,0.0011550143178360622,5.136721639615335,4.109641431105034,8281,1.9182368043166094,4,11.98411731430312,0.07693311866324355,0.09251120490840259,6,2.0,0.062357206041168074,9044,14462,10890,0.5258256820852009,267,Support,Nami
5.884531103260141,0.04636428265199247,6.609364518581459,2.7642424277638007,12407,9.323464961316578,10,157.3821385447878,1.646616877599392,3.92196234515451,2,-1.0,0.06067488291573732,23118,22156,3342,0.49309064889763426,238,Middle,Zed
11.932233595320783,0.021218526538195066,5.689636263937123,2.839199325522419,8911,2.499908609029428,5,42.5399835496253,0.16226466825077682,0.18863096326082984,7,-2.0,0.05938057947891398,9472,21645,3273,0.510235788704076,53,Support,Blitzcrank
13.623059975520196,0.0032597271742217447,5.419877600979192,3.1207901959639273,7883,1.2280538555691554,4,14.035544675642594,0.059436964504283964,0.11432068543451653,11,-1.0,0.05542169328535999,7367,13594,18513,0.521860465116279,16,Support,Soraka
7.76978668261563,0.00559010649286279,5.438397129186603,3.1145864592230095,11368,6.982805023923445,10,153.67543859649123,1.0435107655502391,4.290320972886763,7,-2.0,0.05444214707845595,21970,19724,3915,0.5233751993620415,103,Middle,Ahri
5.585804715147286,0.032135989594921914,5.466879330110153,2.4504433854135246,11912,5.735034640881224,7,169.52340128594926,2.50595623785077,4.728903952549469,1,0.0,0.0544394336540601,19427,34286,1376,0.5399990031401086,75,Top,Nasus
5.200126562252808,0.009051079309777192,4.834625322997416,2.6383551087103885,11479,6.3398196487897485,7,156.09903496282234,1.6069187364868427,1.9104044718662658,4,0.0,0.05145466681861843,18030,31866,2028,0.5334598955861415,86,Top,Garen
4.988271045476355,0.04961044270423493,6.278242789358639,2.6817851571080182,11682,6.788772191715093,8,164.52625686410406,1.4009703044196833,2.0795436370421707,2,1.0,0.05089570139307208,17756,30430,4773,0.48856426933944663,122,Top,Darius
10.223272648695371,0.011063987974103077,6.337583058721841,4.011390853583115,9893,3.9581870239317163,8,43.08881205769543,0.6180109124304468,1.1415374642104694,4,-1.0,0.050228198991691494,20062,15823,1537,0.5333585435686888,143,Support,Zyra
6.601049575703439,0.0011853142235897882,5.815989280928986,2.4577297297297296,12419,7.761835640911121,9,164.3358642251005,2.216223760607414,7.29845913354176,14,3.0,0.04860285777857372,19131,19628,3560,0.4825256811076373,18,ADC,Tristana
9.156325183237286,0.027880435667421,7.26565210093437,3.561221402471664,9896,5.154982375650422,7,37.71207967325015,0.8044536451630951,1.8018239803054887,2,-1.0,0.04849703422713533,21183,18148,1781,0.5230795053992056,63,Support,Brand
13.482603945022715,0.0031828468163391565,5.283627580654437,3.2814904556894477,8126,1.717637586980275,4,16.657829662430274,0.11352004140548623,0.17125769164414284,25,2.0,0.047183736819540995,6880,13981,1911,0.49284030133992757,117,Support,Lulu
8.735147654892877,0.0012441050855000028,5.200405327156919,1.9254344847479627,12783,6.252113491603938,9,195.52200347423278,2.446728430804864,7.625709322524609,3,0.0,0.04686083931643412,21041,18444,4222,0.5310943833236826,15,ADC,Sivir
12.255005513319018,0.005396096648559081,5.6751784574313735,2.520200303627671,8606,1.838256630491556,5,42.71678950728339,0.0565260286692589,0.07556148801578551,19,-1.0,0.04675501576499574,7385,22556,9015,0.485694388021589,12,Support,Alistar
9.248664688427299,0.005053300699882599,5.304629080118694,3.654422444978323,11190,6.89839762611276,8,146.40652818991097,0.8579228486646884,3.729080118694362,6,2.0,0.045721201070174584,22956,14788,1199,0.5309198813056379,99,Middle,Lux
5.136188157035101,0.004383989348904772,6.171645780127101,3.815855250367984,11800,6.838985567500148,8,162.24333313535666,2.791589950703807,4.935439805190948,15,4.0,0.04568592655302845,17035,23251,3581,0.48821048880441886,92,Top,Riven
13.785342937676166,0.0030801889266959355,5.586407766990291,2.9867178276269186,8958,1.5257124960851864,3,45.97813968055121,0.06533041027247104,0.08462261196367053,21,9.0,0.04331982047984197,6928,21124,3976,0.48625117444409643,201,Support,Braum
5.963598717606199,0.011744605260063639,5.575273844509751,2.0422861059937447,11446,6.195297889393535,8,164.5764760886989,1.2996927598183274,2.211194229227892,10,-3.0,0.040625390054756905,18078,24569,2464,0.4969943895271173,6,Top,Urgot
6.846614618387401,0.019739710242453516,6.59126396554045,3.3835652331044455,13240,7.862969444070535,9,167.88107416879797,2.2595907928388748,6.650962444474358,7,3.0,0.04031605967362931,22224,19997,2538,0.500874949522143,119,ADC,Draven
6.682287421896224,0.005801753595739562,5.991714208095626,2.7087629280532726,12085,7.97677261613692,9,162.67603911980441,1.4947704428144526,5.784229828850855,4,2.0,0.0399524608045846,23166,18100,1651,0.5286606900298831,45,Middle,Veigar
11.398894486425972,0.0012029514821628525,5.6226560313462075,2.4886634844868736,11163,6.110341449762105,7,35.93338930870417,7.187237615449202,69.60705289672543,10,5.0,0.038780261465574783,13691,27252,8020,0.5222502099076406,59,Jungle,Jarvan IV
6.777375886524823,0.002688099101494735,5.327446808510638,2.7269436635989064,11669,6.0778723404255315,8,54.69304964539007,10.3477304964539,78.11744680851064,14,-4.0,0.03825928398157042,16351,23167,8186,0.49957446808510636,104,Jungle,Graves
4.621673958258625,0.030662600147972077,6.68815893279782,3.049664557263168,11798,6.327476152908269,10,157.62239116402495,2.9740371512586963,5.438284443806928,17,-8.0,0.03783327635142102,17505,25502,3383,0.47823280499175214,24,Top,Jax
13.470360636589284,0.0006914709835439855,5.921229376551321,3.75869447478003,8691,2.7587969046576144,6,15.932179880274493,0.19017374799240766,0.3410716892977077,9,0.0,0.03716848737443629,12035,15890,10514,0.5397868301941889,37,Support,Sona
10.701040820845943,0.0021069740433822294,4.76548313279693,2.547167329279701,10486,4.424595851480032,8,34.17804680002953,6.264191333874659,69.79360744076179,12,8.0,0.036758760290662024,12238,31299,7648,0.5132501660884329,113,Jungle,Sejuani
9.415674825960027,0.0005340923685843342,6.203383486787933,2.6192211200056734,11894,6.020285949547122,9,160.34239089752228,1.9053821393816903,6.707313421663298,17,1.0,0.03624863650424108,19245,19110,3201,0.5165057264765327,22,ADC,Ashe
13.514941663530298,0.0005992145540848796,5.246894994354535,3.0456634651889787,8313,1.8083552879187053,4,15.557922468949943,0.09589762890477983,0.11343620624764772,15,0.0,0.036047843098947735,8623,14344,6922,0.514264207753105,40,Support,Janna
6.752863907133038,0.0034152968395841587,5.793798686421262,2.666362857259458,11484,6.997556132579808,8,40.55048113639835,7.753093019703681,76.39850313120513,11,-3.0,0.035529579039339225,14715,27720,10608,0.5128303039560104,56,Jungle,Nocturne
5.938870634981279,0.01212222348848694,6.381829296248185,3.3000463750193227,11673,5.695040880262856,9,163.48765950943684,2.0675479483456867,2.941927103232215,8,-3.0,0.03551058506856823,25659,21707,3213,0.5171544280583785,17,Top,Teemo
6.571494678389635,0.021010949571912078,5.286364337498072,2.3666566729959913,11162,8.184868116612678,9,131.92171834027457,1.2389325929353694,5.6232454110751195,21,-3.0,0.035182260716669654,20535,21084,3446,0.4797161807805029,7,Middle,LeBlanc
7.513346228239845,0.002072604001034719,6.179961315280464,2.670818494759184,10897,6.422978723404255,7,33.302437137330756,7.306769825918762,67.16,22,0.0,0.035071010316439555,12459,34471,15704,0.5050676982591876,19,Jungle,Warwick
7.215692428403296,0.028887568355682906,7.447940368772067,,10599,6.131345625735583,9,45.67971753628874,5.595449195763044,65.21153393487643,39,,0.034582593925185465,15766,28131,9017,0.41004315417810905,517,Jungle,Sylas
5.8120880887317155,0.004694224204830981,5.870760327921556,2.609483173168665,11949,5.891014306381611,7,176.38980871242566,2.661871081819643,3.850988587043884,9,3.0,0.03376042633324108,17617,32300,6773,0.4868188394148851,58,Top,Renekton
7.083454751497491,0.028887568355682906,8.008580216933787,,10996,7.323619880200745,10,133.8303383519508,1.6090335114133074,5.191678808483083,44,,0.033521644986405745,20059,26298,5545,0.41176946737898656,517,Middle,Sylas
5.430604400098144,0.03772745279998264,6.497423734358387,3.2004683345951372,11190,7.80747525967122,8,144.58706142144433,1.1552302281835283,3.039666312259753,36,3.0,0.03317704008813203,18065,24556,8128,0.4347754968512309,84,Middle,Akali
7.354743326488706,0.0007959378227844438,6.140616016427105,2.7756849315068495,11185,6.545379876796715,8,33.58340862422998,7.466365503080082,73.69371663244353,25,-6.0,0.03303594201954751,14415,25003,6791,0.5168788501026694,254,Jungle,Vi
7.132034811438044,0.008925809550168504,6.176377952755906,2.906435447711987,10564,6.0383754662246165,8,31.472523829258186,7.210111893907999,65.78624119353502,37,2.0,0.032737465336003344,12843,27742,8855,0.46663903854123495,164,Jungle,Camille
6.0866974402014264,0.0114814030936656,6.303650860260176,2.95046981397649,11898,9.3682752832564,10,139.2821653378095,1.20973562736047,4.281409987410827,14,-1.0,0.03233045167662493,20151,22834,3252,0.512547209399916,105,Middle,Fizz
6.152532341253065,0.005305649168697212,7.129365012260083,3.1292758217920906,12022,10.092584763676333,11,141.78075589752262,1.149150249429272,2.4110087088864463,12,9.0,0.0320916703297896,22666,24815,6004,0.5015642174685043,55,Middle,Katarina
8.430786653889712,0.0019410029178357003,5.28234166739263,2.789114607199226,10917,4.404042163951564,7,161.52835612858263,0.8817841275372419,1.3627493684118825,7,3.0,0.031147398640031694,17762,33693,3110,0.5243488108720272,14,Top,Sion
4.756225077536553,0.007006966264898961,6.266105449712007,2.626610073333193,11942,6.571466548515729,8,168.74257864421799,2.8373947718210015,4.089942401417812,14,1.0,0.030620994307235617,18806,28888,7964,0.48994240141781126,114,Top,Fiora
10.655538278606056,0.004458156282391504,5.609164913564438,2.040347534486701,10419,4.812494283362297,7,31.069971645476997,5.5074544955638896,67.4930028354523,16,-5.0,0.029665868919894284,13655,28463,7565,0.5375468764291594,33,Jungle,Rammus
5.660672907591065,0.0035998096985023708,6.621188247288905,2.3688377963623815,11586,7.689498563351561,10,39.12549819260358,9.806654926313838,74.22281953841876,29,1.0,0.029275135806891013,16388,29103,11115,0.47001575678932245,107,Jungle,Rengar
9.48608776844071,0.005060536498271549,5.637535014005603,2.106178129746149,11294,5.518860877684407,8,165.92987861811392,1.234640522875817,6.182726423902895,16,9.0,0.029060775279618384,19369,20717,2571,0.519514472455649,127,Middle,Lissandra
5.8205368875539705,0.0035717709797451914,5.569457480758401,2.1219843312498234,11285,5.867561479256617,7,38.76722357799888,11.69250985545335,72.79087666604093,15,-6.0,0.028908823513450446,12006,27907,9415,0.5301295288154684,77,Jungle,Udyr
7.35671248352476,0.007813757785266828,5.947655808698927,,11024,6.7821502541894185,8,143.66559969873848,0.9097156844285446,5.014686499717567,33,4.0,0.02882199393278305,23179,18528,2917,0.48211259649783467,142,Middle,Zoe
4.9698732004957575,0.06316128413714009,7.220802745733626,4.290828634205553,12517,6.7628944608637624,9,185.44808847363905,3.809896081609305,5.903517971207932,3,-1.0,0.028461108488134195,19800,23290,3333,0.5112975498140909,157,Top,Yasuo
6.0122172377589,0.01219819937157091,5.823613629855875,2.8113284433577834,11237,5.218192230600363,7,175.78858451846904,1.3211797270210939,2.770545003340651,11,2.0,0.028428547395383922,20972,29023,21566,0.49346186885558846,8,Top,Vladimir
12.924560733384263,0.0009908521418867705,5.808632543926661,2.3840645214308354,7911,1.7559205500381971,4,14.22564935064935,0.06865928189457601,0.10561497326203209,36,-1.0,0.028414980273404642,7096,15196,4127,0.461038961038961,497,Support,Rakan
6.680054326736515,0.0016484053204825553,5.24941792782305,2.4471010074616033,11719,6.084788513775708,7,44.536088474970896,10.077027551416375,80.62417539774933,8,19.0,0.02796997867248425,16117,31618,8924,0.5349243306169965,102,Jungle,Shyvana
11.868001555209954,0.0005594176629456573,5.580870917573873,2.858071999946359,8659,2.5878693623639193,6,29.23823872472784,0.3046267496111975,0.4652021772939347,22,2.0,0.02791571018456713,12810,15545,2356,0.48969673405909797,43,Support,Karma
6.551095252254931,0.0023353539300334475,6.046684507879869,3.5587642713230356,11645,7.662801070472792,8,149.51273664386957,1.648428982059669,4.8551888195063935,26,0.0,0.027375738729791772,20568,27191,7348,0.49935573396768757,245,Middle,Ekko
9.320641689511625,0.0005236909084002192,5.408061732155549,2.7954607515701473,11578,5.924459335973196,7,168.29921819474058,1.6393542491623516,8.092090567570311,15,5.0,0.026724516874786317,21161,17518,1771,0.49944156767184483,61,Middle,Orianna
5.07316576778264,0.00974662042991496,6.369797496692785,3.0042531148613647,12115,5.489773074183372,8,185.5937722600997,1.18917268749364,1.504223058919304,5,1.0,0.026664821538077484,23625,32497,8180,0.513890302228554,420,Top,Illaoi
10.090871836901957,0.0007217708892977115,5.505276098760373,2.393389071966154,10449,4.587439811494724,8,34.261755967626264,6.468394631697572,73.78782911586927,19,-3.0,0.026485735527950985,13576,27504,6961,0.5340641327732815,32,Jungle,Amumu
6.742851200998232,0.004604228962368421,5.605490277633358,3.1963007017961225,11356,6.85494436934595,9,39.286679837787254,10.263803680981596,67.7762295934283,17,-4.0,0.02609500241494771,14021,24917,7585,0.5067068732452948,35,Jungle,Shaco
9.401227504421096,0.012572651938199045,5.675231457401436,2.963542268995027,10304,5.025278269010714,7,139.771559346718,0.9139706647248518,4.749817954852803,42,-38.0,0.026084148717364287,18119,24212,2385,0.461146364298346,3,Middle,Galio
5.027710716909835,0.0027600048479849205,5.590112312375354,3.241182507697314,12092,5.353941429621077,6,177.69822609425842,1.8557783142647213,2.129736538259683,6,14.0,0.025850794219320666,21201,27749,6381,0.550015744725517,83,Top,Yorick
8.057621222004784,0.005593272154657955,5.372037399434659,3.722021262922091,12154,5.528810611002392,7,183.11339421613394,1.7006958034355295,6.146553598608393,8,-1.0,0.024958077593084025,21967,16275,1188,0.5405522939769515,90,Middle,Malzahar
7.086615886833514,0.0066293480364756595,5.809031556039173,2.7368789181907673,10948,7.5405875952121875,9,21.421653971708377,8.278563656147988,72.68150163220892,20,1.0,0.024936370197917175,17350,23950,7807,0.4848748639825898,28,Jungle,Evelynn
7.3919547872340425,0.0008900032018407871,5.978945035460993,2.3996334677914546,12104,6.543993794326241,8,170.23481826241135,1.9730718085106382,7.013076241134752,20,1.0,0.02448594174820507,19494,19000,3390,0.46564716312056736,498,ADC,Xayah
11.841986710215114,0.0005639400369387507,5.814393512782971,3.7010459299681675,9030,2.449037053722266,4,49.63182790854826,0.11397679918909787,0.18932312197319517,26,5.0,0.02409249521080594,9502,20377,3235,0.48575290010136274,111,Support,Nautilus
5.960032721748276,0.007959378227844437,5.448521678158233,2.2566548463356972,11712,7.835923805071871,9,153.0366951034241,1.942853803903237,7.7758560243075845,22,-10.0,0.02321877255534029,20417,27020,8152,0.5061353278017997,38,Middle,Kassadin
5.406733608978145,0.017183664461557106,7.182161842882457,2.6081579219347506,12273,6.863437684583579,9,184.87808623744831,1.99492025989368,3.5763733018310693,20,-9.0,0.022969137510921535,17351,27952,5354,0.44264619019492024,39,Top,Irelia
6.74466788543571,0.01219819937157091,5.940402193784278,2.8283189201318764,11568,6.633150517976843,8,169.93028641072516,1.40036563071298,3.215112736136502,17,11.0,0.02226364716799896,22784,29735,21941,0.5032297379646556,8,Middle,Vladimir
6.209847740667977,0.002781712243151769,7.010437131630648,2.9041771832407877,12124,8.960093320235757,11,150.51043713163065,2.825024557956778,5.706532416502947,30,5.0,0.022098128279851737,20997,24478,3493,0.4678290766208251,91,Middle,Talon
7.997269455132183,0.0003726436170308987,6.413677547474246,2.7588341052941137,12159,6.628770013652725,8,168.0439369492367,1.8156882214223657,7.141615986099044,21,1.0,0.021862060357412262,19148,18786,3201,0.4645649745562865,110,ADC,Varus
8.136193096548274,0.0012979213360178145,5.088919459729865,2.9041781687175408,10552,5.000750375187594,7,143.86418209104554,1.0158829414707353,2.172336168084042,27,1.0,0.021696541469265043,17822,20818,1862,0.5162581290645323,54,Top,Malphite
8.510632974731049,0.009268153261445677,6.366274706029522,4.795835743204164,12484,7.913810357768326,9,52.302226670002504,7.501250938203652,90.0360270202652,4,2.0,0.02169111462047333,26857,25659,7745,0.5156367275456593,30,Jungle,Karthus
4.386035413788773,0.004145208002069438,6.209719954790908,2.98013095263736,12557,6.039306793921889,8,179.10661810875297,5.960944367700615,7.742936079367072,16,2.0,0.02160699846420179,17546,32487,9006,0.4827326384528444,23,Top,Tryndamere
9.289021078494763,0.0012884243506323184,6.2224233803181175,4.6,9893,4.774085089874563,7,46.63519979309453,0.6061037113668692,1.2577266261476787,10,1.0,0.020982910853154898,21310,15084,1208,0.5265744213112634,161,Support,Vel'Koz
8.593794625470595,0.001822968956615962,5.1128131896663636,2.7527255639097743,11494,6.610930806179411,8,161.19758535635467,1.120602362715825,6.201220303777749,10,-1.0,0.02090150812127922,26339,15967,1536,0.5134363235103206,101,Middle,Xerath
7.558239189715621,0.008795112941768104,6.08544344890274,,11343,6.664978574211141,8,153.3463186599143,1.40215556421244,4.6599142968445655,27,-4.0,0.020896081272487505,22038,19788,2471,0.4985066874431892,518,Middle,Neeko
7.206559937524404,0.004516042669503099,6.004425354679162,3.614281898317158,10744,7.136665365091761,8,41.898997787322664,5.597813354158532,55.48067161265131,35,-2.0,0.020847239633362095,15045,23410,6396,0.5102173630092411,80,Jungle,Pantheon
6.414789740919151,0.028887568355682906,7.735581304517641,,10632,5.806275224580133,8,141.22770472594715,1.438614763702643,3.5911990626220542,48,,0.020841812784570382,18563,27069,5676,0.4141387840124984,517,Top,Sylas
5.8396696381751445,0.02141615428169325,5.719585736759308,2.5945498733129946,10763,4.852123754588359,7,158.03592029365495,2.069087572102779,3.9583114840062925,29,-15.0,0.020698001291590013,16880,31650,12044,0.455558468799161,266,Top,Aatrox
7.5098528638991064,0.0009750238329109435,5.808197582764056,2.50629362285987,10673,6.480162900683132,8,30.320940620073568,7.131502890173411,66.81818181818181,34,-2.0,0.020654586501256317,15615,23455,7706,0.5048607461902259,60,Jungle,Elise
7.907830450283903,0.0018885433795158165,6.359434834279678,2.871712856621514,12585,8.614947841014128,12,154.48342796778027,2.4708834015581673,7.9827017034200445,9,-2.0,0.02054876294981793,22040,21097,3404,0.5197411857916282,29,ADC,Twitch
7.025565520010708,0.0009288956181813906,6.406371302369161,2.2280551666925907,11273,6.59108553071878,8,38.264489358854235,12.906438227814215,68.28510239593093,23,2.0,0.020271993661440613,16850,25580,12094,0.5031454959175479,203,Jungle,Kindred
6.332291808178237,0.032135989594921914,5.5080831408775985,4.91838821844958,11504,5.907892949327537,7,56.48295068604809,7.521532400489064,74.38391522890912,6,-2.0,0.019973516977896445,16076,38330,6593,0.4905583480505366,75,Jungle,Nasus
8.675992282249172,0.0005254998579974566,5.69473539140022,2.388538422110949,10162,4.801957001102536,7,30.68798235942668,6.79396361631753,71.17061742006615,46,4.0,0.01968860741633156,14105,27370,11189,0.4742282249173098,79,Jungle,Gragas
6.1198130576405605,0.0037056332499407567,6.906670443279989,3.363423828337381,11913,8.409715337770853,8,145.8410989944767,2.910494264268517,8.158051267525845,29,-5.0,0.019159489659139627,21739,21305,2422,0.49950431950148705,131,Middle,Diana
6.943044283069913,0.0012413916611041466,5.774882528833832,2.035943438636642,10860,6.341876690872846,10,32.35568845222839,10.64630499786416,75.96938630215008,30,10.0,0.019056379532097097,15759,26329,13687,0.47885519008970523,76,Jungle,Nidalee
